Year,Month,Day,date,Time (CST),State,Magnitude (0-5),Injuries,Fatalities,Property Loss ($) [0=unk],Crop Loss ($) [0=unk],Latitude,Longitude,Length of track (miles),Width of track (yards)
2010,6,26,6/26/10,20:11:00,MN,0,0,0,0,0,44.4886,-93.6973,0.34,25
2010,6,26,6/26/10,20:20:00,MN,0,0,0,0,0,44.5256,-93.5761,1.36,50
2010,6,26,6/26/10,20:24:00,MN,0,0,0,0,0,43.6873,-94.1618,2.71,30
2010,6,26,6/26/10,20:35:00,MN,0,0,0,0,0,44.5798,-93.4351,1.86,50
2010,6,26,6/26/10,20:38:00,MN,0,0,0,0,0,43.7339,-93.9292,0.53,30
2010,6,26,6/26/10,20:47:00,MN,0,0,0,0,0,43.7466,-93.7523,0.77,50
2010,6,27,6/27/10,11:08:00,MI,0,0,0,0.1,0,42.3461,-85.8889,0.7,50
2010,6,27,6/27/10,12:20:00,WI,1,1,0,0.075,0,42.7031,-87.9153,4.6,100
2010,6,27,6/27/10,12:31:00,MI,1,0,0,0.5,0,42.1155,-83.4135,1.35,200
2010,6,27,6/27/10,16:54:00,OH,1,0,0,0.3,0,41.9522,-80.5974,2.27,100
2010,6,27,6/27/10,17:06:00,MI,1,4,1,0.7,0,42.9943,-82.6119,2.91,250
2010,6,27,6/27/10,17:36:00,PA,0,0,0,0.12,0,42.1263,-80.1456,0.16,75
2010,6,27,6/27/10,18:32:00,MI,0,0,0,0.075,0,43.3205,-83.0706,0.47,50
2010,6,27,6/27/10,20:05:00,IL,0,0,0,0.002,0,38.2869,-88.8557,0.27,50
2010,6,27,6/27/10,21:05:00,NY,1,0,0,0.075,0,42.0044,-77.8375,7.44,250
2010,6,28,6/28/10,12:11:00,TX,0,0,0,0,0,29.3837,-96.1788,0.25,25
2010,6,28,6/28/10,13:38:00,NY,0,0,0,0,0,43.0389,-75.0004,0.97,50
2010,6,28,6/28/10,18:25:00,NY,0,0,0,0.05,0,43.3483,-76.2328,1.78,150
2010,6,30,6/30/10,1:05:00,TX,0,0,0,0,0.005,28.83,-95.8209,0.01,5
2010,6,30,6/30/10,9:10:00,TX,0,0,0,0.004,0,26.0759,-97.2105,0.05,20
2010,6,30,6/30/10,9:35:00,TX,0,0,0,0.01,0,25.977,-97.5904,0.38,40
2010,6,30,6/30/10,10:46:00,TX,0,0,0,0,0,28.3285,-97.0204,7.07,30
2010,6,30,6/30/10,11:16:00,TX,0,0,0,0,0,26.5524,-97.78,0.77,20
2010,6,30,6/30/10,13:30:00,TX,0,0,0,0,0,27.8278,-97.796,0.14,30
2010,6,30,6/30/10,14:10:00,TX,0,0,0,0,0,28.1654,-97.203,0.13,30
2010,6,30,6/30/10,20:41:00,TX,0,0,0,0,0,28.1384,-96.9792,0.55,30
2010,6,1,6/1/10,12:22:00,IA,0,0,0,0,0,43.2,-95.733,0.3,50
2010,6,1,6/1/10,13:58:00,NE,0,0,0,0,0,42.135,-96.8568,1.38,100
2010,6,1,6/1/10,16:08:00,IA,2,0,0,4,0.01,40.8021,-94.2289,1.51,250
2010,6,1,6/1/10,17:05:00,NE,1,0,0,0.004,0,41.0035,-96.0641,0.55,200
2010,6,1,6/1/10,17:54:00,WY,0,0,0,0,0,44.1759,-106.022,0.11,25
2010,6,2,6/2/10,12:40:00,PA,0,0,0,0.125,0,41.7665,-80.4119,1.19,50
2010,6,2,6/2/10,14:55:00,TX,0,0,0,0,0,33.3634,-101.92,0.1,15
2010,6,2,6/2/10,15:06:00,ME,0,0,0,0,0,46.1453,-68.6551,2.48,500
2010,6,2,6/2/10,15:58:00,OH,1,0,0,0.125,0,40.5899,-80.8847,3.78,300
2010,6,2,6/2/10,21:47:00,TX,1,0,0,0.07,0.01,28.151,-97.7433,7.57,440
2010,6,2,6/2/10,22:15:00,TX,0,0,0,0,0.001,27.6343,-97.4542,0.47,20
2010,6,2,6/2/10,22:18:00,TX,0,0,0,0,0.001,28.1846,-97.2825,0.25,20
2010,6,2,6/2/10,22:34:00,TX,2,0,0,0.25,0,28.0499,-97.1254,3.76,500
2010,6,3,6/3/10,12:06:00,IL,0,0,0,0,0,39.4879,-89.2533,0.1,15
2010,6,3,6/3/10,17:30:00,NE,0,0,0,0,0,41.3505,-99.5197,0.1,10
2010,6,4,6/4/10,4:37:00,LA,0,0,0,0,0,29.7916,-91.7025,0.01,10
2010,6,4,6/4/10,4:47:00,LA,0,0,0,0.002,0,29.8668,-91.6447,1.03,25
2010,6,4,6/4/10,17:20:00,MO,0,0,0,0,0,40.05,-92.84,0.1,20
2010,6,4,6/4/10,17:27:00,MO,0,0,0,0,0,39.92,-92.74,0.1,20
2010,6,4,6/4/10,18:55:00,IN,0,0,0,0,0,40.7807,-87.0158,0.09,20
2010,6,5,6/5/10,11:46:00,OH,0,0,0,0.035,0,40.7395,-82.4387,0.45,20
2010,6,5,6/5/10,12:30:00,VT,1,0,0,0.025,0,44.62,-72.42,2.09,83
2010,6,5,6/5/10,12:40:00,OH,1,0,0,0.55,0,40.57,-81.82,12.84,100
2010,6,5,6/5/10,14:14:00,NH,0,0,0,0,0,44.3996,-71.22,0.1,40
2010,6,5,6/5/10,15:19:00,ME,1,0,0,0,0,44.2072,-70.4637,4.2,300
2010,6,5,6/5/10,17:11:00,IA,0,0,0,0,0,41.2995,-93.789,1.13,30
2010,6,5,6/5/10,18:34:00,IL,0,0,0,0,0.002,40.8345,-90.3554,0.09,10
2010,6,5,6/5/10,18:40:00,IA,1,1,0,0.25,0,42.0834,-90.6883,2.2,150
2010,6,5,6/5/10,18:56:00,IL,2,0,0,85.42,0.05,40.801,-90.0919,7.81,50
2010,6,5,6/5/10,19:00:00,IA,0,0,0,0,0,42.0048,-90.3729,0.43,100
2010,6,5,6/5/10,19:10:00,IL,2,0,0,1.005,0,41.1289,-89.3142,10.29,880
2010,6,5,6/5/10,19:10:00,IL,1,0,0,0.085,0,40.7732,-89.9174,4.86,100
2010,6,5,6/5/10,19:18:00,IL,1,0,0,0.17,0,40.7616,-89.8175,3.88,75
2010,6,5,6/5/10,19:32:00,IL,0,0,0,0,0,41.3269,-88.9365,0.21,50
2010,6,5,6/5/10,19:32:00,IL,0,0,0,0.1,0,40.7652,-89.67,2.02,100
2010,6,5,6/5/10,19:34:00,IL,2,17,0,7.04,0,41.1005,-89.0869,17.62,800
2010,6,5,6/5/10,19:50:00,IL,0,0,0,0,0,41.1171,-88.8841,0.15,20
2010,6,5,6/5/10,19:51:00,IL,2,0,0,0.63,0.03,40.7457,-89.4,3.08,250
2010,6,5,6/5/10,19:58:00,IL,3,0,0,0.75,0,41.0998,-88.7302,8.55,440
2010,6,5,6/5/10,20:12:00,IL,2,13,1,3,0,41.0876,-88.5213,5.96,300
2010,6,5,6/5/10,20:16:00,IL,0,0,0,0.1,0,41.1032,-88.4914,2.35,20
2010,6,5,6/5/10,20:31:00,IL,0,0,0,0.02,0,41.0819,-88.3435,3.82,20
2010,6,5,6/5/10,20:38:00,OH,2,0,0,0.5,0,41.4879,-84.0131,7.24,700
2010,6,5,6/5/10,21:00:00,OH,1,0,0,0.075,0,41.53,-83.87,3.4,100
2010,6,5,6/5/10,21:02:00,IL,1,0,0,0.5,0,41.0785,-87.9699,0.62,30
2010,6,5,6/5/10,21:08:00,IL,0,0,0,0.002,0,40.8176,-88.4182,0.39,50
2010,6,5,6/5/10,21:18:00,IL,3,1,0,0.6,0,41.0636,-87.7523,7.75,175
2010,6,5,6/5/10,21:19:00,IL,1,0,0,0.075,0,41.0734,-87.741,0.56,50
2010,6,5,6/5/10,21:20:00,OH,4,28,7,102.4,0,41.5512,-83.538,8.8,400
2010,6,5,6/5/10,21:28:00,MI,2,0,0,0.15,0,41.9792,-86.4982,3.38,200
2010,6,5,6/5/10,21:36:00,MI,1,0,0,0.1,0,41.9857,-86.4199,1.44,100
2010,6,5,6/5/10,21:57:00,IL,0,0,0,0.08,0.105,40.1212,-89.2471,11.83,300
2010,6,5,6/5/10,21:59:00,MI,2,0,0,0.1,0,41.962,-86.092,2.73,200
2010,6,5,6/5/10,22:03:00,MI,1,0,0,2,0,42.2902,-85.1993,1.62,300
2010,6,5,6/5/10,22:32:00,MI,2,0,0,0.3,0,41.8172,-85.6873,10.65,200
2010,6,5,6/5/10,23:03:00,IN,1,2,0,0.6,0.005,40.6856,-86.8132,12.6,150
2010,6,5,6/5/10,23:25:00,IN,1,1,0,0.185,0.002,40.6488,-86.4285,6.29,150
2010,6,5,6/5/10,23:41:00,IN,3,1,0,0.875,0,40.6382,-86.1844,7.45,250
2010,6,5,6/5/10,23:48:00,MI,1,0,0,0.5,0,41.9577,-84.2174,2.48,250
2010,6,6,6/6/10,0:10:00,PA,0,0,0,0.2,0,41.999,-80.4069,5.8,50
2010,6,6,6/6/10,0:11:00,MI,2,11,0,50,0,41.9663,-83.7692,13.01,800
2010,6,6,6/6/10,0:33:00,MI,1,0,0,10,0,41.9359,-83.3274,5.15,500
2010,6,6,6/6/10,3:34:00,OH,0,0,0,0.064,0,40.2191,-83.4243,3.39,100
2010,6,6,6/6/10,4:01:00,OH,1,0,0,0.5,0,41.5909,-80.6307,4.47,100
2010,6,6,6/6/10,4:45:00,PA,0,0,0,0.03,0,41.7191,-79.6311,0.51,20
2010,6,6,6/6/10,5:05:00,PA,0,0,0,0.1,0,41.3565,-80.3977,3,80
2010,6,6,6/6/10,17:02:00,IN,0,0,0,0.003,0,40.1797,-85.4339,0.1,25
2010,6,6,6/6/10,20:31:00,NE,0,0,0,0,0,40.52,-101.56,2.02,20
2010,6,7,6/7/10,18:20:00,NE,0,0,0,0,0,42.01,-103.66,0.5,100
2010,6,7,6/7/10,19:11:00,ND,0,0,0,0.05,0,46.2228,-103.65,1.69,25
2010,6,7,6/7/10,19:23:00,NE,1,0,0,0.06,0,41.87,-103.645,21,100
2010,6,7,6/7/10,19:24:00,NE,0,0,0,0,0,42.1205,-102.908,2,100
2010,6,7,6/7/10,19:25:00,NE,0,0,0,0,0,41.82,-103.631,0.25,100
2010,6,7,6/7/10,19:28:00,NE,0,0,0,0,0,41.8698,-103.614,0.25,100
2010,6,7,6/7/10,20:12:00,ND,0,0,0,0,0,46.1217,-103.415,0.29,25
2010,6,7,6/7/10,20:28:00,NE,0,0,0,0,0,41.5488,-102.782,1,100
2010,6,8,6/8/10,9:57:00,TX,0,0,0,0.25,0,29.7292,-94.9432,0.14,10
2010,6,8,6/8/10,15:55:00,KS,0,0,0,0,0,38.4996,-95.6748,0.37,30
2010,6,8,6/8/10,16:39:00,MO,0,0,0,0.01,0,38.64,-94.35,2.1,20
2010,6,8,6/8/10,16:55:00,KS,0,0,0,0,0,38.46,-95.44,0.02,25
2010,6,8,6/8/10,17:02:00,IA,0,0,0,0,0,42.1558,-93.6112,0.44,20
2010,6,8,6/8/10,17:34:00,IA,0,0,0,0,0,42.1335,-93.302,0.24,20
2010,6,8,6/8/10,18:29:00,KS,0,0,0,0,0,38.08,-95.88,0.01,25
2010,6,8,6/8/10,18:47:00,KS,0,0,0,0.0005,0,38.1688,-95.3319,0.07,25
2010,6,8,6/8/10,20:29:00,CO,0,0,0,0,0,39.261,-104.129,0.1,50
2010,6,9,6/9/10,4:32:00,TX,1,0,0,0.1,0,30.0104,-94.4157,2.76,100
2010,6,9,6/9/10,17:10:00,KY,0,0,0,0,0,37.0898,-85.3512,0.6,40
2010,7,10,7/10/10,16:16:00,MN,0,0,0,0,0,46.0779,-95.8971,2.95,30
2010,7,10,7/10/10,16:36:00,MN,0,0,0,0,0,45.88,-95.79,0.2,25
2010,7,10,7/10/10,17:24:00,MN,0,0,0,0,0,46.4411,-95.23,0.4,15
2010,7,10,7/10/10,19:15:00,MN,0,0,0,0.2,0,45.4606,-95.3486,1.68,50
2010,7,11,7/11/10,16:43:00,AR,0,0,0,0.005,0,34.6438,-91.6415,0.34,25
2010,7,11,7/11/10,17:39:00,SC,0,0,0,0.016,0,34.1257,-80.393,6.98,60
2010,7,12,7/12/10,12:57:00,SC,0,0,0,0.065,0,34.7989,-80.6323,1.89,220
2010,7,12,7/12/10,14:12:00,SC,0,0,0,0.008,0,34.789,-80.872,1.93,60
2010,7,12,7/12/10,14:35:00,SC,1,0,0,0.08,0,33.991,-80.541,2.6,440
2010,7,12,7/12/10,14:47:00,MO,0,0,0,0,0,37.5373,-94.2738,0.27,25
2010,7,12,7/12/10,15:03:00,IL,0,0,0,0,0,42.491,-89.519,0.07,25
2010,7,12,7/12/10,19:16:00,ND,0,0,0,0,0,48.37,-102.64,1.43,30
2010,7,12,7/12/10,19:25:00,KS,1,0,0,0.125,0,37.0276,-94.9406,2.82,60
2010,7,13,7/13/10,14:50:00,NC,1,0,0,0.5,0,35.506,-81.076,3.2,650
2010,7,13,7/13/10,14:59:00,NC,1,0,0,0.25,0,35.523,-80.997,0.28,100
2010,7,13,7/13/10,16:38:00,ND,0,0,0,0,0,46.677,-97.7474,0.8,50
2010,7,13,7/13/10,17:06:00,ND,1,0,0,0,0,46.6397,-97.55,11.67,250
2010,7,13,7/13/10,19:08:00,MN,0,0,0,0,0,47.08,-96.65,0.2,25
2010,7,13,7/13/10,19:11:00,MN,0,0,0,0,0,46.5796,-96.7051,2.4,20
2010,7,13,7/13/10,21:09:00,MN,0,0,0,0,0,46.55,-95.72,0.2,25
2010,7,14,7/14/10,2:00:00,PA,0,0,0,0.5,0,40.65,-75.76,2.17,150
2010,7,14,7/14/10,2:45:00,ND,1,0,0,1,0.25,46.4512,-97.8742,7,250
2010,7,14,7/14/10,2:59:00,ND,2,0,0,2,0.4,46.45,-97.783,9.12,300
2010,7,14,7/14/10,5:27:00,MN,1,0,0,0.3,0.25,46.4945,-95.3106,8.44,200
2010,7,14,7/14/10,6:20:00,MN,0,0,0,0,0,46.5523,-94.8972,1,100
2010,7,14,7/14/10,9:54:00,WI,1,0,0,0,0,44.9837,-92.481,2.54,30
2010,7,14,7/14/10,13:20:00,MN,0,0,0,0.02,0.01,44.4821,-93.2914,3.5,75
2010,7,14,7/14/10,13:32:00,MN,0,0,0,0.0005,0,44.4955,-93.1464,0.02,10
2010,7,14,7/14/10,13:36:00,MN,1,0,0,0.05,0.05,44.5007,-93.1145,1.7,100
2010,7,14,7/14/10,13:54:00,WI,2,0,0,0,0,44.7705,-92.5756,15.2,100
2010,7,14,7/14/10,14:06:00,WI,0,0,0,0,0,45.0532,-92.0812,0.59,20
2010,7,14,7/14/10,14:08:00,WI,2,0,0,0,0,44.7611,-92.3459,6.1,30
2010,7,14,7/14/10,15:16:00,WI,1,0,0,0.01,0,44.4744,-90.9744,30.77,150
2010,7,14,7/14/10,16:18:00,WI,0,0,0,0,0,44.411,-90.218,0.26,50
2010,7,14,7/14/10,17:15:00,MN,0,0,0,0,0,45.9923,-92.6337,0.25,100
2010,7,15,7/15/10,19:23:00,CO,0,0,0,0,0,38.35,-102.74,0.74,75
2010,7,15,7/15/10,19:55:00,CO,0,0,0,0.01,0,38.1149,-102.622,0.09,50
2010,7,16,7/16/10,19:45:00,IA,0,0,0,0,0.001,42.98,-93.54,0.37,40
2010,7,16,7/16/10,20:22:00,IA,0,0,0,0,0.001,42.8842,-93.3723,0.58,30
2010,7,17,7/17/10,16:12:00,MN,0,0,0,0,0,46.4145,-95.02,0.39,15
2010,7,17,7/17/10,17:50:00,MN,0,0,0,0.25,0,45.8592,-94.0462,1.36,30
2010,7,17,7/17/10,18:30:00,MN,0,0,0,0.05,0,45.5449,-94.2428,0.12,30
2010,7,17,7/17/10,18:48:00,MN,0,0,0,0.1,0,45.3541,-94.0794,4.24,50
2010,7,17,7/17/10,19:22:00,MN,0,0,0,0,0,44.07,-96,0.5,50
2010,7,17,7/17/10,19:23:00,NE,0,0,0,0,0,41.09,-100.77,0.1,5
2010,7,17,7/17/10,19:44:00,MN,0,0,0,0.05,0,45.2382,-92.9594,5.15,50
2010,7,18,7/18/10,14:08:00,MI,0,0,0,0.15,0,42.7399,-85.5714,0.34,75
2010,7,18,7/18/10,14:21:00,WI,0,0,0,0,0,43.842,-87.8227,3.31,50
2010,7,18,7/18/10,16:56:00,MI,0,0,0,0.008,0,44.2,-85.41,0.08,100
2010,7,18,7/18/10,17:45:00,CO,0,0,0,0,0,40.7,-102.93,0.1,50
2010,7,18,7/18/10,20:11:00,MI,0,0,0,0.075,0,44.0327,-82.8266,2.01,75
2010,7,19,7/19/10,20:26:00,MO,0,0,0,0.0005,0,40.4,-93.485,0.1,25
2010,7,19,7/19/10,20:42:00,MO,0,0,0,0.01,0,40.32,-93.35,0.01,25
2010,7,19,7/19/10,21:22:00,MO,0,0,0,0.0004,0,40.1693,-93.1602,0.1,25
2010,7,20,7/20/10,6:15:00,MO,0,0,0,0,0,39.1446,-91.835,0.58,40
2010,7,20,7/20/10,15:15:00,NC,0,0,0,0,0,36.37,-76.31,0.15,30
2010,7,20,7/20/10,17:32:00,IN,0,0,0,0.02,0.005,39.3826,-86.1385,2.39,75
2010,7,21,7/21/10,12:24:00,IL,0,0,0,0,0,39.9321,-87.8187,0.09,10
2010,7,21,7/21/10,13:51:00,CT,1,0,0,0.004,0,41.762,-73.1277,0.16,100
2010,7,21,7/21/10,13:55:00,CT,1,0,0,0,0,41.6938,-73.075,0.16,50
2010,7,21,7/21/10,13:58:00,CT,1,0,0,0,0,41.6872,-73.0845,0.36,50
2010,7,21,7/21/10,14:05:00,CT,1,0,0,0.015,0,41.6823,-73.013,0.57,50
2010,7,21,7/21/10,14:15:00,CT,1,0,0,0.565,0,41.6723,-72.965,1.73,25
2010,7,21,7/21/10,16:15:00,ME,1,0,0,0,0,43.6468,-70.8412,1.97,200
2010,7,21,7/21/10,16:47:00,ME,0,0,0,0,0,43.6813,-70.5189,6,350
2010,7,21,7/21/10,17:24:00,ME,1,0,0,0,0,43.5046,-70.8091,5.44,200
2010,7,22,7/22/10,1:38:00,IA,1,0,0,1,0.01,42.7135,-94.6811,2.62,250
2010,7,22,7/22/10,12:25:00,IN,0,0,0,0.0022,0.0005,39.5606,-86.1558,0.81,25
2010,7,22,7/22/10,15:08:00,WI,1,0,0,0.001,0.1,43.2664,-89.5225,1.53,30
2010,7,22,7/22/10,15:24:00,WI,0,0,0,0,0.001,43.2717,-89.0686,3,30
2010,7,22,7/22/10,15:45:00,MI,0,0,0,0,0,41.8973,-85.049,1.46,300
2010,7,22,7/22/10,16:10:00,WI,0,0,0,0,0,43.1359,-89.0135,5.74,30
2010,7,22,7/22/10,16:35:00,WI,0,0,0,0,0,43.058,-88.6484,0.1,30
2010,7,22,7/22/10,16:51:00,MN,0,0,0,0,0,47.5524,-94.9,4.68,15
2010,7,22,7/22/10,17:02:00,WI,1,0,0,0.02,0.006,42.8883,-89.1618,4.18,75
2010,7,22,7/22/10,17:22:00,WI,0,0,0,0,0,42.8462,-88.9164,2.77,75
2010,7,22,7/22/10,17:30:00,MN,0,0,0,0,0,46.6434,-95.57,0.97,15
2010,7,22,7/22/10,17:38:00,WI,0,0,0,0,0,42.8582,-88.8007,3.9,75
2010,7,22,7/22/10,17:52:00,WI,1,0,0,0,0,42.975,-89.7288,1.46,75
2010,7,22,7/22/10,18:02:00,WI,2,0,0,0,0,42.8647,-88.2004,1,100
2010,7,22,7/22/10,18:10:00,WI,0,0,0,0,0,42.9783,-89.5225,0.22,30
2010,7,22,7/22/10,19:05:00,MN,1,0,0,0.05,0,45.9058,-95.5924,0.59,30
2010,7,22,7/22/10,20:23:00,MI,0,0,0,0,0,42.46,-85.98,0.16,50
2010,7,23,7/23/10,15:55:00,PA,1,0,0,0.1,0,41.7178,-75.4847,6.77,200
2010,7,23,7/23/10,16:15:00,PA,1,0,0,0.03,0,41.64,-75.32,1.7,75
2010,7,23,7/23/10,16:27:00,PA,2,0,0,0.1,0,41.67,-75.37,25.72,400
2010,7,23,7/23/10,16:33:00,MI,0,0,0,0.02,0,42.1431,-83.6136,0.61,100
2010,7,23,7/23/10,16:35:00,PA,1,0,0,0.05,0,41.5239,-75.1793,3.51,100
2010,7,23,7/23/10,16:57:00,SD,0,0,0,0,0,43.92,-100.3,0.27,30
2010,7,23,7/23/10,18:50:00,SD,0,0,0,0,0,44.81,-98.1,2.09,30
2010,7,23,7/23/10,18:52:00,SD,0,0,0,0,0,43.52,-98.8,0.1,50
2010,7,23,7/23/10,18:55:00,SD,0,0,0,0,0,43.18,-99.01,0.15,50
2010,7,23,7/23/10,18:58:00,SD,0,0,0,0,0,43.15,-99.1,0.2,50
2010,7,23,7/23/10,19:03:00,IA,1,0,0,750,0.01,41.3603,-93.6535,3.35,150
2010,7,23,7/23/10,19:12:00,IA,1,0,0,0.25,0.005,41.3679,-93.5299,0.31,100
2010,7,24,7/24/10,14:40:00,NY,2,0,0,5,0,42.2938,-79.586,7.61,150
2010,7,24,7/24/10,15:25:00,NY,2,0,0,7,0,42.1606,-79.0162,7.62,800
2010,7,24,7/24/10,15:25:00,NY,1,0,0,1,0,42.2138,-78.6608,1.17,50
2010,7,24,7/24/10,15:49:00,NY,1,0,0,2,0,42.1093,-78.6414,7.78,100
2010,7,24,7/24/10,17:05:00,PA,1,0,0,0.025,0,41.72,-77.7,1.12,250
2010,7,25,7/25/10,12:55:00,NY,1,7,0,0.15,0,40.91,-73.91,0.87,100
2010,7,26,7/26/10,15:45:00,UT,0,0,0,0.025,0,39.54,-110.74,0.12,15
2010,7,26,7/26/10,17:38:00,ND,0,0,0,0,0,46.63,-103.44,5.34,30
2010,7,26,7/26/10,17:50:00,ND,0,0,0,0,0,48.69,-102.24,0.75,25
2010,7,26,7/26/10,18:05:00,TN,1,0,0,0.2,0,36.2534,-86.7778,0.5,50
2010,7,26,7/26/10,19:00:00,MT,3,1,2,0.3,0,48.6597,-105.002,18,880
2010,7,26,7/26/10,19:13:00,ND,0,0,0,0.03,0,47.9476,-100.564,2.82,30
2010,7,26,7/26/10,19:38:00,NC,0,0,0,0.03,0,36.51,-80.85,1.8,100
2010,7,26,7/26/10,20:17:00,ND,0,0,0,0,0,48.63,-98.7657,4.9,40
2010,7,26,7/26/10,21:10:00,ND,0,0,0,0,0,47.96,-99.64,0.2,20
2010,7,26,7/26/10,23:30:00,ND,0,0,0,0,0,47.19,-98.18,0.2,20
2010,7,27,7/27/10,7:40:00,ND,1,0,0,0,0,46.65,-97.1254,1,150
2010,7,27,7/27/10,9:11:00,MN,0,0,0,0,0,46.48,-95.8478,0.36,15
2010,7,27,7/27/10,17:21:00,WI,2,0,0,0,0,46.2272,-90.63,0.93,650
2010,7,27,7/27/10,18:12:00,WI,0,0,0,0,0,46.1,-90.38,1.92,600
2010,7,27,7/27/10,18:16:00,WI,0,0,0,0.1,0,45.4534,-92.4615,0.75,200
2010,7,27,7/27/10,18:20:00,WI,1,3,0,0.16,0,46.08,-90.22,4.79,660
2010,7,27,7/27/10,18:34:00,WI,1,0,0,0.22,0,45.4161,-92.1798,3.35,50
2010,7,27,7/27/10,18:59:00,WI,1,0,0,0.075,0,45.371,-91.7211,4.5,75
2010,7,27,7/27/10,19:34:00,MI,0,0,0,0.01,0,45.7859,-87.8853,0.33,100
2010,7,27,7/27/10,19:40:00,MI,0,0,0,0.003,0,45.7853,-87.8473,0.23,90
2010,7,29,7/29/10,18:10:00,AZ,1,1,0,0,0,33.4033,-112.827,1.42,40
2010,7,31,7/31/10,17:43:00,ND,0,0,0,0,0,48.74,-97.92,7,100
2010,7,1,7/1/10,8:20:00,TX,0,0,0,0.005,0,28.0003,-97.0694,0.03,25
2010,7,1,7/1/10,17:10:00,TX,0,0,0,0,0,27.6286,-98.0484,0.07,25
2010,7,2,7/2/10,15:45:00,MT,2,0,0,32.5,0,46.1819,-110.444,2.09,150
2010,7,2,7/2/10,16:09:00,TX,1,0,0,1.5,0,27.2929,-98.6688,1.9,100
2010,7,3,7/3/10,16:40:00,NE,0,0,0,0,0,42.65,-102.41,0.1,25
2010,7,3,7/3/10,16:45:00,OK,0,0,0,0,0,35.537,-98.406,0.1,25
2010,7,4,7/4/10,3:46:00,KS,0,0,0,0.025,0,39.2866,-95.7404,2.07,75
2010,7,4,7/4/10,14:06:00,WY,0,0,0,0,0,41.75,-104.733,1,25
2010,7,4,7/4/10,14:24:00,WY,0,0,0,0,0,41.6273,-105.065,0.25,25
2010,7,4,7/4/10,15:38:00,WY,0,0,0,0,0,41.13,-104.689,0.25,20
2010,7,4,7/4/10,17:09:00,NE,0,0,0,0,0,41.3313,-103.9,0.5,50
2010,7,4,7/4/10,18:05:00,KS,0,0,0,0.001,0,38.877,-95.567,0.04,25
2010,7,4,7/4/10,18:25:00,NE,0,0,0,0,0,41.1379,-104.022,0.5,30
2010,7,4,7/4/10,21:15:00,CO,1,0,0,0.025,0.01,38.77,-103.48,0.1,100
2010,7,6,7/6/10,8:44:00,LA,0,0,0,0.01,0,30.0156,-90.077,0.1,25
2010,7,6,7/6/10,15:21:00,SD,0,0,0,0,0,43.69,-99.23,0.25,50
2010,7,6,7/6/10,16:48:00,SD,0,0,0,0,0,43.56,-98.92,0.5,50
2010,7,6,7/6/10,17:06:00,NE,0,0,0,0,0,41.1,-103.31,0.5,25
2010,7,6,7/6/10,17:28:00,SD,0,0,0,0,0,43.5,-98.84,1,50
2010,7,6,7/6/10,18:00:00,SD,0,0,0,0,0,43.49,-98.7,1,100
2010,7,6,7/6/10,18:25:00,SD,0,0,0,0,0,43.45,-98.48,1.47,100
2010,7,7,7/7/10,17:27:00,WI,1,0,0,0.1,0.001,43.5201,-89.1437,4.23,125
2010,7,7,7/7/10,17:55:00,KS,0,0,0,0,0,38.8347,-95.6171,0.01,10
2010,8,10,8/10/10,12:36:00,ND,2,0,0,0,0,47.69,-97.25,0.9,50
2010,8,10,8/10/10,16:44:00,IA,0,0,0,0,0,43.4978,-94.4522,0.18,40
2010,8,11,8/11/10,10:05:00,FL,0,0,0,0.005,0,28.971,-80.891,0.27,20
2010,8,11,8/11/10,12:58:00,MN,0,0,0,0.005,0,44.0491,-94.7019,0.09,20
2010,8,11,8/11/10,14:05:00,FL,0,0,0,0,0,29.0094,-81.0045,0.05,20
2010,8,12,8/12/10,11:15:00,TX,0,0,0,0,0,25.9911,-97.2599,0.11,20
2010,8,12,8/12/10,15:03:00,MD,0,0,0,0.015,0,39.4403,-77.1837,0.24,440
2010,8,12,8/12/10,15:11:00,WY,0,0,0,0,0,44.6038,-108.313,2.44,30
2010,8,12,8/12/10,16:54:00,MN,0,0,0,0,0,44.9951,-96.219,1.11,25
2010,8,12,8/12/10,17:05:00,MN,0,0,0,0.025,0,45.1058,-96.3601,0.36,25
2010,8,12,8/12/10,17:22:00,MN,0,0,0,0.1,0,45.1639,-96.1781,0.57,35
2010,8,12,8/12/10,18:44:00,MN,1,0,0,0.5,0,45.53,-95.12,6.23,100
2010,8,12,8/12/10,19:00:00,MN,0,0,0,0.05,0,45.4811,-94.1503,0.18,30
2010,8,12,8/12/10,19:40:00,ND,0,0,0,0,0,46.51,-97.79,4.61,25
2010,8,12,8/12/10,20:00:00,ND,0,0,0,0,0,48.8,-102.36,0.1,20
2010,8,12,8/12/10,20:03:00,ND,0,0,0,0,0,48.8191,-102.271,0.11,20
2010,8,12,8/12/10,20:26:00,ND,3,1,1,1.2,0.25,48.813,-102.187,5.03,400
2010,8,13,8/13/10,2:04:00,MN,1,1,0,0.75,0,44.6654,-93.1864,1.52,125
2010,8,13,8/13/10,14:22:00,MN,1,0,0,0.11,0.024,43.89,-92.87,4.87,140
2010,8,13,8/13/10,16:35:00,MN,0,0,0,0,0,44.1389,-94.1163,0.08,25
2010,8,13,8/13/10,16:40:00,MN,0,0,0,0,0,43.91,-92.65,0.02,25
2010,8,16,8/16/10,13:57:00,CO,0,0,0,0,0,39.63,-104.03,0.1,50
2010,8,16,8/16/10,14:16:00,CO,0,0,0,0,0,39.44,-103.99,0.1,50
